id,company,year,scope,value,category,source,source_link,notes
6cb980c8-6613-4446-9eb2-e50a8bbde633,Schoeller-Bleckmann Oilfield Equipment AG,2019,2,,market_based,,,
f1b4e649-65f2-4e4d-8bf8-994d792f9c09,Wienerberger AG,2019,2,,unclear,Nachhaltigkeitsbericht 2021,https://drive.google.com/file/d/1oYWE-wYTjWRdp971X_nlkji8pFrYdsg6/view?usp=drive_link,"""Für eine noch einheitlichere Berichterstattung inkludiert Wienerberger, trotz deren ver-
gleichsweise geringen Anteils, nun auch die thermischen Energieträger der Kunststoffrohrproduktion von Wienerberger Piping Solutions. Die Kennzahlen für 2020 wurden entsprechend angepasst."""
b653008b-70f9-4422-844d-00a38e3deb0c,Uniqa Insurance Group AG,2019,2,3314,market_based,Nachhaltigkeitsbericht 2019,https://drive.google.com/file/d/1oFoZkl4EnvUnkdkJcGDnHW5mnIj1dV9X/view?usp=drive_link,
1099b8ec-3259-4207-ab63-b30f6fe39e41,Uniqa Insurance Group AG,2020,2,,location_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/18kLhGthsS-WqptCoH7K6ubuvt-POO61P/view?usp=drive_link,
94752249-e8a3-41d2-8338-6a2cf29ab0a2,STRABAG SE,2019,2,,market_based,Geschäfstbericht 2022,https://drive.google.com/file/d/1fOjD8JMjwB_E2jEyEWtkEmOA_HjBPa-H/view?usp=drive_link,
c078cf79-a74c-425d-a91f-3439b9897e98,STRABAG SE,2019,1,833816,,Geschäfstbericht 2022,https://drive.google.com/file/d/1fOjD8JMjwB_E2jEyEWtkEmOA_HjBPa-H/view?usp=drive_link,
ea92a518-a2d6-45d6-bbeb-e0cf97562c83,EVN AG,2019,3,8442620,,Ganzheitsbericht 2021/22,https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ,
86e0a69f-ce4f-4bc3-9849-fe460b88f0b4,Schoeller-Bleckmann Oilfield Equipment AG,2019,2,,unclear,,,
cec084fe-c560-4ce0-a67f-ed1a9d14cd00,STRABAG SE,2019,2,,unclear,Geschäfstbericht 2022,https://drive.google.com/file/d/1fOjD8JMjwB_E2jEyEWtkEmOA_HjBPa-H/view?usp=drive_link,
f5388b73-da71-477e-84dc-84bbc5365bbc,STRABAG SE,2019,2,177387,location_based,Geschäfstbericht 2022,https://drive.google.com/file/d/1fOjD8JMjwB_E2jEyEWtkEmOA_HjBPa-H/view?usp=drive_link,
4d8acf7c-60d7-414e-b7c6-6f4fcb9c2301,Lenzing AG,2020,1,880000,,Nachhaltigkeitsbericht 2022,https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP,
326cd74c-01a8-4e78-aaa4-19f679991550,Andritz AG,2021,1,28205,,Finanzbericht 2022,https://drive.google.com/file/d/1vTipZMPBuKjMK_0kar4sRRwoC_22lYex/view?usp=drive_link,
0d0beebb-f5a7-46f1-aed5-364340cb89f2,CA Immobilien Anlagen AG,2021,2,,unclear,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1G039jdSOROLMC_ZszCbGScf_v9MH0R24/view?usp=sharing,
bb0ed0c6-42c1-4563-b656-4ea8945b896c,Mayr-Melnhof Karton AG,2020,2,,market_based,Nichtfinanzieller Bericht 2021,https://drive.google.com/file/d/1iZ_G5rzy37pw8DPs9ufrhzisQkouxFk2/view?usp=drive_link,
195947e3-b8e7-492d-beaf-33df921a5bd8,Uniqa Insurance Group AG,2020,3,91,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/18kLhGthsS-WqptCoH7K6ubuvt-POO61P/view?usp=drive_link,
32966d1b-ba40-476c-b73d-46308dbb96ae,Verbund AG,2019,2,392000,location_based,integrierter Geschäftsbericht 2019,https://drive.google.com/file/d/1CB9wgcrnHXRebJBJWYxu54Xqp2CpflvM/view,
7a7bc708-f97d-4f84-a560-26ebc8c69a10,Voestalpine AG,2019,1,13610000,,Corporate Responsibility Report 2022/23,https://drive.google.com/file/d/1OqTsgQIxBJeU9-prGYeYnW7ItwEq3MCc/view?usp=drive_link,
35dfb3f4-f4eb-4a94-88a2-b5126c231fee,Uniqa Insurance Group AG,2020,1,3113,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/18kLhGthsS-WqptCoH7K6ubuvt-POO61P/view?usp=drive_link,
d56dfd9e-a81f-4cf3-bf72-6d2f97ebf187,Vienna Insurance Group AG,2020,2,,unclear,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1XTx3WtuqTuIn02Q4gJLQgueDtODYI9sB/view?usp=drive_link,
fb955436-d1c3-4da2-ad27-adf87d1a0262,EVN AG,2019,2,1416404,market_based,Ganzheitsbericht 2021/22,https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ,
fd5f29f8-a15d-4698-851b-d82298c04f68,Mayr-Melnhof Karton AG,2020,2,,location_based,Nichtfinanzieller Bericht 2021,https://drive.google.com/file/d/1iZ_G5rzy37pw8DPs9ufrhzisQkouxFk2/view?usp=drive_link,
55f05567-10a1-4d02-82ca-c5a2f320577c,STRABAG SE,2020,3,,,Geschäfts- und Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/11kqpvdMv3O-VJI0uR1-dRBh--FufDCJy/view?usp=drive_link,
d5793b7c-2491-4047-b10e-9307891b6b50,Voestalpine AG,2019,3,9340000,,Corporate Responsibility Report 2022/23,https://drive.google.com/file/d/1OqTsgQIxBJeU9-prGYeYnW7ItwEq3MCc/view?usp=drive_link,
55b13320-eec7-4dfa-b431-ecc26c068331,OMV AG,2020,2,,unclear,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link,
24fdb2f9-8c6a-4ffb-89b8-9844dea222e0,Schoeller-Bleckmann Oilfield Equipment AG,2020,2,,location_based,Geschäftsbericht 2021,https://drive.google.com/file/d/178A9FCq3jP6MPUEqAEOn73rhj4GeNXI4/view?usp=drive_link,
5ca89eee-bf17-4181-b0f0-8b43726582f4,Verbund AG,2019,2,312000,market_based,integrierter Geschäftsbericht 2019,https://drive.google.com/file/d/1CB9wgcrnHXRebJBJWYxu54Xqp2CpflvM/view,
1b1e45ed-487b-487d-99be-2e36efb7fdf6,CA Immobilien Anlagen AG,2021,2,18591,market_based,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1G039jdSOROLMC_ZszCbGScf_v9MH0R24/view?usp=sharing,
ac5d9cd9-9950-45af-92bf-6f7004c85968,Verbund AG,2019,2,,unclear,integrierter Geschäftsbericht 2019,https://drive.google.com/file/d/1CB9wgcrnHXRebJBJWYxu54Xqp2CpflvM/view,
a33cd685-97a4-448b-8cac-fb07f3cbed8a,STRABAG SE,2020,2,,unclear,Geschäfts- und Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/11kqpvdMv3O-VJI0uR1-dRBh--FufDCJy/view?usp=drive_link,
10f0fb63-bfce-4032-804a-2d0f035d6e52,Do & Co AG,2020,2,,market_based,,,
411bacf7-2994-4f1c-9933-8561e5a7dcc3,CA Immobilien Anlagen AG,2021,3,62950,,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1G039jdSOROLMC_ZszCbGScf_v9MH0R24/view?usp=sharing,
caba0b89-3d14-4b60-90c6-2315c122aea9,Verbund AG,2019,1,1073000,,integrierter Geschäftsbericht 2019,https://drive.google.com/file/d/1CB9wgcrnHXRebJBJWYxu54Xqp2CpflvM/view,
6460406f-7085-4881-8340-14fbd9b63246,Lenzing AG,2020,2,,unclear,Nachhaltigkeitsbericht 2022,https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP,
73b61671-8b2c-4406-8c78-227220b523c1,Lenzing AG,2020,3,1460000,,Nachhaltigkeitsbericht 2022,https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP,
d212fb17-d004-4a5c-8b6f-5a14e8c21624,Schoeller-Bleckmann Oilfield Equipment AG,2020,3,,,Geschäftsbericht 2021,https://drive.google.com/file/d/178A9FCq3jP6MPUEqAEOn73rhj4GeNXI4/view?usp=drive_link,
2dc20a65-0bb9-40ea-befd-3caced1d7173,Lenzing AG,2021,3,1820000,,Geschäftsbericht- und Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link,
c99c8174-a915-43a3-b51b-dfce40c6fabf,AT & S AG,2020,1,29357,,Nichtfinanzieller Bericht 2020/21,https://drive.google.com/file/d/1znaKCxZnWN30wNwHUO_homjZnr5jHHmp/view?usp=drive_link,(Scope 1+2) Emissionen standortbasiert angegeben; Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1; Geschäftsjahr 2020/2021
03b12845-454a-402f-91ca-5e2ddfe330b7,BAWAG Group AG,2020,1,1467,,Non-financial report 2021,https://drive.google.com/file/d/1IjxZ5C9wvg8v3FCbZ2EQ13ETAbvVxRgS/view?usp=drive_link,
2ca10c7f-d151-48e3-b03c-83932991d894,Immofinanz AG,2021,3,,,Nichtfinanzielle Erklärung 2022,https://drive.google.com/file/d/1MAFMp3UQoTfm6roU6OpKWjFxJS6oHL8o/view?usp=drive_link,
2daa0f47-a89d-40c0-8914-f7558cf09d6d,Immofinanz AG,2021,2,,unclear,Nichtfinanzielle Erklärung 2022,https://drive.google.com/file/d/1MAFMp3UQoTfm6roU6OpKWjFxJS6oHL8o/view?usp=drive_link,
079cb579-e2c9-45e6-ad85-6f57cd41af49,BAWAG Group AG,2020,2,5205,location_based,Non-financial report 2021,https://drive.google.com/file/d/1IjxZ5C9wvg8v3FCbZ2EQ13ETAbvVxRgS/view?usp=drive_link,
62dbc6db-4014-44aa-8b52-41ff4dafe72d,OMV AG,2020,3,117700000,,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link,
68c3ae2a-d738-4dd4-9d6b-99fa5ee6eb6d,Mayr-Melnhof Karton AG,2021,2,630000,market_based,Nichtfinanzieller Bericht 2023,https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link,
80b7b14f-c44b-4209-aba7-f8562577c501,Österreichische Post AG,2019,2,,location_based,Nachhaltigkeitsbericht 2020,https://drive.google.com/file/d/1wxQHSbttLXLv_0pRmud6Obcg9x1GTrCe/view?usp=drive_link,
24447b49-a076-4510-86a4-43d4fd5c9147,Vienna Insurance Group AG,2021,1,14210,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1XTx3WtuqTuIn02Q4gJLQgueDtODYI9sB/view?usp=drive_link,
b30e00fc-d33d-4af2-906b-a3640755debe,Österreichische Post AG,2019,1,61407,,Nachhaltigkeitsbericht 2020,https://drive.google.com/file/d/1wxQHSbttLXLv_0pRmud6Obcg9x1GTrCe/view?usp=drive_link,
0469396b-483a-4bb4-bdf5-1ee405907222,Wienerberger AG,2020,3,,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1z4h4M8xBhMtMYDGuYBgIDGaHhloJ4a9u/view?usp=drive_link,
b37b97fb-d013-4d39-abe2-09195cc4e623,Österreichische Post AG,2019,2,,unclear,Nachhaltigkeitsbericht 2020,https://drive.google.com/file/d/1wxQHSbttLXLv_0pRmud6Obcg9x1GTrCe/view?usp=drive_link,
21c94305-af0a-4917-b3bb-c0a2f199883a,Do & Co AG,2020,2,,location_based,,,
c8fd8d96-39cf-4917-91ed-4a0d44a239ae,Uniqa Insurance Group AG,2020,2,3911,market_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/18kLhGthsS-WqptCoH7K6ubuvt-POO61P/view?usp=drive_link,
5c036369-5079-42d1-9618-aafdcdb3088e,Vienna Insurance Group AG,2021,3,179,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1XTx3WtuqTuIn02Q4gJLQgueDtODYI9sB/view?usp=drive_link,
273cb95b-3fdc-4067-a246-16e5410a906e,Wienerberger AG,2020,2,296200,market_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1z4h4M8xBhMtMYDGuYBgIDGaHhloJ4a9u/view?usp=drive_link,
018c2402-b57f-4c03-a70b-d43f5b9e23e6,Raiffeisen Bank International AG,2020,2,51191,market_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1xUPTzE5UJfeYbP4CYkXCWuurkEDcZ_QC/view?usp=drive_link,
22e9504c-2af9-4232-8dd0-762e3f9a7558,EVN AG,2020,1,1875446,,Ganzheitsbericht 2021/22,https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ,
45412548-ed5b-4368-8af5-2eba48c65544,Wienerberger AG,2020,1,2353300,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1z4h4M8xBhMtMYDGuYBgIDGaHhloJ4a9u/view?usp=drive_link,
a23c19b3-350d-41e2-a14a-d02be5da4a85,Wienerberger AG,2020,2,,unclear,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1z4h4M8xBhMtMYDGuYBgIDGaHhloJ4a9u/view?usp=drive_link,
e9ab56e6-9583-4e82-8a97-8bcec1277025,Schoeller-Bleckmann Oilfield Equipment AG,2020,2,8018,unclear,Geschäftsbericht 2021,https://drive.google.com/file/d/178A9FCq3jP6MPUEqAEOn73rhj4GeNXI4/view?usp=drive_link,
fc955e55-a041-4611-8238-b26735a22292,Schoeller-Bleckmann Oilfield Equipment AG,2020,2,,market_based,Geschäftsbericht 2021,https://drive.google.com/file/d/178A9FCq3jP6MPUEqAEOn73rhj4GeNXI4/view?usp=drive_link,
f0da1bfd-73f6-464f-8e6d-0b79ee20a100,Uniqa Insurance Group AG,2020,2,,unclear,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/18kLhGthsS-WqptCoH7K6ubuvt-POO61P/view?usp=drive_link,
ec962b2d-a21a-4442-a2a9-4381673d0158,Wienerberger AG,2020,2,,location_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1z4h4M8xBhMtMYDGuYBgIDGaHhloJ4a9u/view?usp=drive_link,
acfdf73e-1964-464d-bd92-ec5c66d30ea8,STRABAG SE,2020,1,742063,,Geschäfts- und Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/11kqpvdMv3O-VJI0uR1-dRBh--FufDCJy/view?usp=drive_link,
35835f63-459a-4c54-a685-b47844e572ad,Lenzing AG,2021,2,530000,market_based,Geschäftsbericht- und Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link,
e33dcb9a-271d-49d5-803e-7c3583490569,Erste Group Bank AG,2019,2,34884,unclear,Nichtfinanzieller Bericht 2020,https://drive.google.com/file/d/1YwtWhWcgkKUkpUT9jVLGWDR8S9h1PSwc/view?usp=sharing,
2e49bbd5-2929-4181-85d9-8a4c16bb2958,Do & Co AG,2020,2,,unclear,,,
07bc095e-d9fe-4c78-8d6f-8b54e9dbaf1b,Österreichische Post AG,2020,2,,unclear,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/19PE04eeqT-ivvcvkzCwKspUe7OTJNgwz/view?usp=drive_link,
07ca2d1e-791e-4ec6-8227-0fd544a414e7,Österreichische Post AG,2020,2,,location_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/19PE04eeqT-ivvcvkzCwKspUe7OTJNgwz/view?usp=drive_link,
88bf8d00-c37a-4e7f-90ee-04bdde1d60db,OMV AG,2020,2,300000,market_based,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link,
8eb2b50c-50e7-4d18-bea0-87c787eeb062,BAWAG Group AG,2020,3,378,,Non-financial report 2021,https://drive.google.com/file/d/1IjxZ5C9wvg8v3FCbZ2EQ13ETAbvVxRgS/view?usp=drive_link,
79118a3e-1167-4d02-bee8-bf83ce88b147,Mayr-Melnhof Karton AG,2021,1,1290000,,Nichtfinanzieller Bericht 2023,https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link,
c1c7bfbc-7b24-43fa-87d1-9b8e593a8762,EVN AG,2020,2,1488842,market_based,Ganzheitsbericht 2021/22,https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ,
dd689f65-0503-4ff0-ac0f-19e4c6232d7c,OMV AG,2020,2,,location_based,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link,
1246bcf9-84a9-420a-9281-9d4213c73946,Raiffeisen Bank International AG,2020,2,46445,location_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1xUPTzE5UJfeYbP4CYkXCWuurkEDcZ_QC/view?usp=drive_link,
fea20c5a-ded1-4f33-a168-dffe8bd17e55,Schoeller-Bleckmann Oilfield Equipment AG,2020,1,2143,,Geschäftsbericht 2021,https://drive.google.com/file/d/178A9FCq3jP6MPUEqAEOn73rhj4GeNXI4/view?usp=drive_link,
f518a17a-c497-4801-8114-334a865b3d16,Erste Group Bank AG,2019,3,,,Nichtfinanzieller Bericht 2020,https://drive.google.com/file/d/1YwtWhWcgkKUkpUT9jVLGWDR8S9h1PSwc/view?usp=sharing,
27508160-c773-4447-94da-1d318507ac32,Raiffeisen Bank International AG,2020,2,,unclear,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1xUPTzE5UJfeYbP4CYkXCWuurkEDcZ_QC/view?usp=drive_link,
2c841716-233a-491e-b2fb-751277ae81ea,Schoeller-Bleckmann Oilfield Equipment AG,2021,3,,,Geschäftsbericht 2022,https://drive.google.com/file/d/1JcidffK71SZmOh9zhc3S5GJnKuEO4N-t/view?usp=drive_link,"Der überproportionale Anstieg an Scope 1-Emissionen
ist auf die Zunahme der Aktivitäten
und die Einbeziehung von Unternehmensfahrzeugen
als Emissionsfaktor zurückzuführen."
bd435e32-0f5c-4a3f-a37e-f417b660a4a4,STRABAG SE,2020,2,151185,market_based,Geschäfts- und Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/11kqpvdMv3O-VJI0uR1-dRBh--FufDCJy/view?usp=drive_link,
653d361b-3a01-43bd-ae97-d6deaea0ca35,CA Immobilien Anlagen AG,2021,1,9487,,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1G039jdSOROLMC_ZszCbGScf_v9MH0R24/view?usp=sharing,
07108209-61aa-47ed-a1ca-a05a4a3eedc3,Erste Group Bank AG,2020,3,,,Nichtfinanzieller Bericht 2021,https://drive.google.com/file/d/1nWNFKcfuArcUBO6enVedXEoKvuHEC5j0/view?usp=drive_link,
c5796307-9db6-4ce7-9bdb-f061ca3cd2a1,EVN AG,2020,2,,unclear,Ganzheitsbericht 2021/22,https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ,
ab8ce37f-febe-4ae3-ae69-d11ef07e5284,Do & Co AG,2020,3,,,,,
a9f3af56-b711-4e5d-a3e9-cbb12216f321,Immofinanz AG,2021,2,122061,location_based,Nichtfinanzielle Erklärung 2022,https://drive.google.com/file/d/1MAFMp3UQoTfm6roU6OpKWjFxJS6oHL8o/view?usp=drive_link,
43d725b1-ca22-4acd-b149-60d44722d808,Do & Co AG,2021,2,,market_based,,,
d8ffec56-97ad-425f-a7a3-1f8db98cfed2,Immofinanz AG,2021,2,90318,market_based,Nichtfinanzielle Erklärung 2022,https://drive.google.com/file/d/1MAFMp3UQoTfm6roU6OpKWjFxJS6oHL8o/view?usp=drive_link,
0fa8db21-354a-4f8a-a6f0-4f7f7014edae,Österreichische Post AG,2020,2,9461,market_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/19PE04eeqT-ivvcvkzCwKspUe7OTJNgwz/view?usp=drive_link,
419856e7-56bc-44f5-8358-ee4b510b8279,Voestalpine AG,2020,1,12400000,,Corporate Responsibility Report 2022/23,https://drive.google.com/file/d/1OqTsgQIxBJeU9-prGYeYnW7ItwEq3MCc/view?usp=drive_link,
bb48fc3b-fff3-4031-8e4b-d73683063388,BAWAG Group AG,2020,2,1725,market_based,Non-financial report 2021,https://drive.google.com/file/d/1IjxZ5C9wvg8v3FCbZ2EQ13ETAbvVxRgS/view?usp=drive_link,
1e6e8e0f-f935-4ecb-bafd-c1a31532f2f7,Verbund AG,2020,2,265000,market_based,integrierter Geschäftsbericht 2020,https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link,
384b7685-ad6d-4dde-b9aa-0b998b80066e,Andritz AG,2021,2,104513,location_based,Finanzbericht 2022,https://drive.google.com/file/d/1vTipZMPBuKjMK_0kar4sRRwoC_22lYex/view?usp=drive_link,
55cf43d8-70da-4d19-9004-b04b94f038de,Do & Co AG,2021,2,,location_based,,,
836a276f-f9a3-4663-bfab-9e924d176394,Wienerberger AG,2021,3,,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1z4h4M8xBhMtMYDGuYBgIDGaHhloJ4a9u/view?usp=drive_link,
01e6d7b5-63a0-49c5-a409-7d58cf9b5cc0,OMV AG,2021,1,13500000,,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link,
a07b853d-0c95-4ec9-bf1a-8604f994dab3,Vienna Insurance Group AG,2021,2,,unclear,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1XTx3WtuqTuIn02Q4gJLQgueDtODYI9sB/view?usp=drive_link,
ca1018d3-b6e4-4e38-8ce1-1d2613c6ebe9,BAWAG Group AG,2020,2,,unclear,Non-financial report 2021,https://drive.google.com/file/d/1IjxZ5C9wvg8v3FCbZ2EQ13ETAbvVxRgS/view?usp=drive_link,
43b8f771-5980-4545-8f21-58186cd73d04,Verbund AG,2020,2,176000,location_based,integrierter Geschäftsbericht 2020,https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link,
8aabf441-1e42-494e-b457-b09f8cc7dbe0,Mayr-Melnhof Karton AG,2021,2,,unclear,Nichtfinanzieller Bericht 2023,https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link,
d6d4d37a-d917-42a4-a744-c4297455749d,AT & S AG,2020,2,,unclear,Nichtfinanzieller Bericht 2020/21,https://drive.google.com/file/d/1znaKCxZnWN30wNwHUO_homjZnr5jHHmp/view?usp=drive_link,(Scope 1+2) Emissionen standortbasiert angegeben; Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1; Geschäftsjahr 2020/2021
fe5d76ed-b911-4120-a916-fdbcf2b89f3f,STRABAG SE,2020,2,171353,location_based,Geschäfts- und Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/11kqpvdMv3O-VJI0uR1-dRBh--FufDCJy/view?usp=drive_link,
1ed32bf5-988f-49c5-a2a8-31dc9f16b974,Österreichische Post AG,2020,1,58126,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/19PE04eeqT-ivvcvkzCwKspUe7OTJNgwz/view?usp=drive_link,
d54b4744-97d3-45a7-9277-8dc3ba239001,Raiffeisen Bank International AG,2020,1,6441,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1xUPTzE5UJfeYbP4CYkXCWuurkEDcZ_QC/view?usp=drive_link,
beadf539-64bc-4d95-9502-eb148c2e5da1,Österreichische Post AG,2020,3,47923,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/19PE04eeqT-ivvcvkzCwKspUe7OTJNgwz/view?usp=drive_link,
1e2e72b8-815a-4b06-9674-78a6dbe6cd03,Uniqa Insurance Group AG,2021,3,80,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/18kLhGthsS-WqptCoH7K6ubuvt-POO61P/view?usp=drive_link,
2725b85f-b97e-45c4-8f7c-e0cbcd2bad1e,Österreichische Post AG,2021,2,17228,market_based,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/11yV-EBtZftn7c_Ax3ytUmQRqnW5GvQ0c/view?usp=drive_link,
10929385-8522-443e-8699-29a4f955b889,Erste Group Bank AG,2020,2,32562,unclear,Nichtfinanzieller Bericht 2021,https://drive.google.com/file/d/1nWNFKcfuArcUBO6enVedXEoKvuHEC5j0/view?usp=drive_link,
949c4ec2-5b38-4b1e-b749-74ef01fd76ae,Schoeller-Bleckmann Oilfield Equipment AG,2021,2,9913,location_based,Geschäftsbericht 2022,https://drive.google.com/file/d/1JcidffK71SZmOh9zhc3S5GJnKuEO4N-t/view?usp=drive_link,"Der überproportionale Anstieg an Scope 1-Emissionen
ist auf die Zunahme der Aktivitäten
und die Einbeziehung von Unternehmensfahrzeugen
als Emissionsfaktor zurückzuführen."
0a1550b8-eae5-4e2d-81c0-b9bb7e463e63,STRABAG SE,2021,2,,unclear,Geschäfts- und Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/11kqpvdMv3O-VJI0uR1-dRBh--FufDCJy/view?usp=drive_link,
161ecc4b-ee81-42a3-9dc8-a8de78706679,OMV AG,2021,2,1100000,market_based,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link,
b0d7c7e0-192f-4ae4-a098-319a4c5e82fa,Voestalpine AG,2020,3,9470000,,Corporate Responsibility Report 2022/23,https://drive.google.com/file/d/1OqTsgQIxBJeU9-prGYeYnW7ItwEq3MCc/view?usp=drive_link,
0ad88af6-43a1-44b3-bb0b-9c0ac4ea071e,AT & S AG,2021,2,229000,market_based,Nichtfinanzieller Bericht 2021/22,https://drive.google.com/file/d/1asYEYwPm4mmjCybXHiAPpMorkQ0d0Ptp/view?usp=drive_link,Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; (Scope 1+2) Emissionen erstmals marktbasiert angegeben; (Scope 1+2) Emissionen standortbasiert = 552000 t; Geschäftsjahr 2021/2022; Scope 3 Emissionsberechnung hat sich geändert
92ff682f-471e-40c0-a889-a86a2b169656,Wienerberger AG,2021,2,,location_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1z4h4M8xBhMtMYDGuYBgIDGaHhloJ4a9u/view?usp=drive_link,
fad14f0c-9734-4b38-9eb2-fb3432c590e1,CA Immobilien Anlagen AG,2021,2,31327,location_based,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1G039jdSOROLMC_ZszCbGScf_v9MH0R24/view?usp=sharing,
4e47fd2c-f0c3-4aa4-9be2-7eb9bde02fca,Lenzing AG,2021,1,1080000,,Geschäftsbericht- und Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link,
60dbfddd-41f4-4133-be10-9538ecf9fb3f,Österreichische Post AG,2021,2,,location_based,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/11yV-EBtZftn7c_Ax3ytUmQRqnW5GvQ0c/view?usp=drive_link,
