"Region","Schadstoff","Einheit","CRF_Code","CRF_Sektor","Quelle","Datenstand","Jahr","Werte"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2006,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2007,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2008,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2009,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2010,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2011,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2012,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2013,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2014,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2015,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2016,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2017,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2018,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2019,"0.00000"
"AT","CO2","t CO2-eq","5 A","Solid Waste Disposal","OLI 2021 (1990-2020)","10.02.2022",2020,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",1990,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",1991,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",1992,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",1993,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",1994,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",1995,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",1996,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",1997,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",1998,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",1999,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2000,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2001,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2002,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2003,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2004,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2005,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2006,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2007,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2008,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2009,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2010,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2011,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2012,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2013,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2014,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2015,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2016,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2017,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2018,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2019,"0.00000"
"AT","CO2","t CO2-eq","5 B","Biological Treatment of Solid Waste","OLI 2021 (1990-2020)","10.02.2022",2020,"0.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",1990,"27919.54000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",1991,"24364.74000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",1992,"11127.20000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",1993,"10796.40000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",1994,"10788.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",1995,"11110.40000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",1996,"11432.80000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",1997,"11755.20000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",1998,"12077.60000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",1999,"12400.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2000,"12400.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2001,"12400.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2002,"12400.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2003,"12400.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2004,"12400.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2005,"12400.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2006,"10260.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2007,"8208.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2008,"6156.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2009,"4104.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2010,"2052.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2011,"2052.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2012,"2052.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2013,"2052.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2014,"2052.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2015,"2052.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2016,"2052.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2017,"2052.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2018,"2052.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2019,"2052.00000"
"AT","CO2","t CO2-eq","5 C","Incineration and Open Burning of Waste","OLI 2021 (1990-2020)","10.02.2022",2020,"2052.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",1990,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",1991,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",1992,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",1993,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",1994,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",1995,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",1996,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",1997,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",1998,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",1999,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2000,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2001,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2002,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2003,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2004,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2005,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2006,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2007,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2008,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2009,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2010,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2011,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2012,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2013,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2014,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2015,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2016,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2017,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2018,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2019,"0.00000"
"AT","CO2","t CO2-eq","5 D","Waste Water Treatment and Discharge","OLI 2021 (1990-2020)","10.02.2022",2020,"0.00000"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",1990,"926337.63460"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",1991,"1029863.84638"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",1992,"1114698.75106"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",1993,"1181364.28846"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",1994,"1241482.71959"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",1995,"1390099.93976"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",1996,"1531942.15089"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",1997,"1593689.58301"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",1998,"1655838.32430"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",1999,"1622972.79799"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2000,"1762729.08481"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2001,"1722247.72458"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2002,"1620678.22361"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2003,"1516623.00552"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2004,"1800924.56688"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2005,"2034379.18611"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2006,"2114119.32994"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2007,"2245772.70773"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2008,"2246596.01097"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2009,"1948629.36811"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2010,"2114969.49477"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2011,"2226173.21027"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2012,"2131573.21016"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2013,"2038384.13649"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2014,"2035044.01294"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2015,"2174912.77477"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2016,"2377139.02276"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2017,"2300137.51766"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2018,"2569401.66748"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2019,"2952118.24539"
"AT","CO2","t CO2-eq","Memo 1 D","Memo items","OLI 2021 (1990-2020)","10.02.2022",2020,"1086767.66236"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",1990,"926337.63460"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",1991,"1029863.84638"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",1992,"1114698.75106"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",1993,"1181364.28846"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",1994,"1241482.71959"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",1995,"1390099.93976"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",1996,"1531942.15089"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",1997,"1593689.58301"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",1998,"1655838.32430"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",1999,"1622972.79799"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2000,"1762729.08481"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2001,"1722247.72458"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2002,"1620678.22361"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2003,"1516623.00552"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2004,"1800924.56688"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2005,"2034379.18611"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2006,"2114119.32994"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2007,"2245772.70773"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2008,"2246596.01097"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2009,"1948629.36811"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2010,"2114969.49477"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2011,"2226173.21027"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2012,"2131573.21016"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2013,"2038384.13649"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2014,"2035044.01294"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2015,"2174912.77477"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2016,"2377139.02276"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2017,"2300137.51766"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2018,"2569401.66748"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2019,"2952118.24539"
"AT","CO2","t CO2-eq","Memo 1 D 1","International Bunkers","OLI 2021 (1990-2020)","10.02.2022",2020,"1086767.66236"
"AT","CO2","t CO2-eq","Memo 1 D 1 a","International Aviation","OLI 2021 (1990-2020)","10.02.2022",1990,"880440.25757"
"AT","CO2","t CO2-eq","Memo 1 D 1 a","International Aviation","OLI 2021 (1990-2020)","10.02.2022",1991,"989927.33900"
"AT","CO2","t CO2-eq","Memo 1 D 1 a","International Aviation","OLI 2021 (1990-2020)","10.02.2022",1992,"1075865.59819"
"AT","CO2","t CO2-eq","Memo 1 D 1 a","International Aviation","OLI 2021 (1990-2020)","10.02.2022",1993,"1141473.34787"
"AT","CO2","t CO2-eq","Memo 1 D 1 a","International Aviation","OLI 2021 (1990-2020)","10.02.2022",1994,"1190755.90416"
"AT","CO2","t CO2-eq","Memo 1 D 1 a","International Aviation","OLI 2021 (1990-2020)","10.02.2022",1995,"1333002.79775"
"AT","CO2","t CO2-eq","Memo 1 D 1 a","International Aviation","OLI 2021 (1990-2020)","10.02.2022",1996,"1473432.05998"
"AT","CO2","t CO2-eq","Memo 1 D 1 a","International Aviation","OLI 2021 (1990-2020)","10.02.2022",1997,"1536621.39003"
"AT","CO2","t CO2-eq","Memo 1 D 1 a","International Aviation","OLI 2021 (1990-2020)","10.02.2022",1998,"1593519.35519"
"AT","CO2","t CO2-eq","Memo 1 D 1 a","International Aviation","OLI 2021 (1990-2020)","10.02.2022",1999,"1561372.82395"
"AT","CO2","t CO2-eq","Memo 1 D 1 a","International Aviation","OLI 2021 (1990-2020)","10.02.2022",2000,"1695577.40914"
